NOME;NUM;LAT;LON;SEQ;GRUPO;SENTIDO;TIPO;ITINERARY_ID;CODE
Rua Engenheiros Rebouças. 540 - Jardim Botanico;110171;-25.438835151813;-49.251793802923;59;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Cap. Leônidas Marques. 338 - Uberaba;140303;-25.469668835934;-49.219593778283;24;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Artur José Nísio. 289 - Uberaba;140664;-25.481691148001;-49.209893569381;31;;Petrópolis / Solitude - Circular;Placa em cano;2188;489
Rua João Tobias de Paiva Neto. 894 - Cajuru;140391;-25.47107236615;-49.19460569218;44;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Professor Toshiaki Saito. 414 - Uberaba;140591;-25.48752607017;-49.206938892603;32;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
R. André de Barros. 360 - Centro;110152;-25.435077133935;-49.269267754631;2;;Petrópolis / Solitude - Circular;Placa em poste;2188;489
Rua Professor João Doetzer. 592 - Jardim das Américas;140454;-25.462418546662;-49.223344847591;21;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Brasílio Itiberê. 563 - Jardim Botanico;110170;-25.439920271785;-49.250104011244;9;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Prof. Lothário Meissner. 840 - Jardim Botânico;140557;-25.444048724821;-49.237115414089;15;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rodovia BR277 - Jardim da Américas;140528;-25.448844286063;-49.229103655762;54;;Petrópolis / Solitude - Circular;Domus;2188;489
Av. Nossa Senhora de Lourdes. 698 - Jardim das Américas;140458;-25.457170653254;-49.225410148532;19;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Professor João Doetzer. 590 - Jardim das Américas;140451;-25.464064066474;-49.222874119909;22;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Augusto Stembock. 346 - Uberaba;140662;-25.480266209654;-49.212582483918;29;;Petrópolis / Solitude - Circular;Sem demarcação;2188;489
BR-277 - Jardim das Américas;140964;-25.459334515788;-49.220830382055;53;;Petrópolis / Solitude - Circular;Domus;2188;489
Marginal Rodovia Br 277. 6462- Uberaba;140974;-25.48171174617;-49.19560420627;37;;Petrópolis / Solitude - Circular;Domus;2188;489
Rua Antônio Moreira Lopes. 1301 - Cajuru;140385;-25.476962290382;-49.192518324799;48;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Engenheiros Rebouças. 1299 - Rebouças;110174;-25.441466222538;-49.258628071493;62;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Visconde de Guarapuava. 2646 - Centro;140941;-25.435959450504;-49.266889275259;65;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Prefeito Omar Sabag. 212 - Jardim Botanico;140552;-25.442238229692;-49.247399003452;57;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Prof. Lothário Meissner. 71 - Jardim Botanico;140554;-25.443818629959;-49.244377494997;13;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
R. Cap. Leônidas Marques. 1446 - Uberaba;140308;-25.477365433361;-49.217252209813;27;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Augusto Stembock. 56 - Uberaba;140587;-25.478969585828;-49.215185567767;28;;Petrópolis / Solitude - Circular;Sem demarcação;2188;489
Rua Rivadávia F. de Macedo. 389 - Cajuru;140975;-25.478269831975;-49.197694988197;40;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua João Tobias de Paiva Neto. 1122 - Cajuru;140390;-25.472938199711;-49.194553389105;43;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Antônio Moreira Lopes. 805 - Cajuru;140383;-25.472660648912;-49.191752595373;46;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Deputado Tenório Cavalcante. 329 - Uberaba;140089;-25.48136;-49.20438;36;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Conselheiro Laurindo. 987- Centro;110148;-25.436399081094;-49.26186415667;64;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
BR-277 - Jardim das Américas;140969;-25.468659069493;-49.21335774774;51;;Petrópolis / Solitude - Circular;Domus;2188;489
BR-277 - Cajuru;140971;-25.474003319693;-49.20905548448;50;;Petrópolis / Solitude - Circular;Domus;2188;489
Rua Alfredo Barcik. 185 - Cajuru;140416;-25.47874683898;-49.198720933146;39;;Petrópolis / Solitude - Circular;Domus;2188;489
Praça Rui Barbosa - 462 - Petrópolis;102041;-25.434700421075;-49.272335679345;1;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Matias Cadori. 568 - Uberaba;140088;-25.48316;-49.20507;35;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua Coronel João da Silva Sampaio. 27 - Jardim Botanico;140551;-25.440551235487;-49.24865695948;58;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Prof. Lothário Meissner. 767 - Jardim Botânico;140558;-25.443869493072;-49.237796695179;55;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
R. Cap. Leônidas Marques. 2 - Jardim das Américas;140301;-25.467672265133;-49.221806600721;23;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
BR-277 - Jardim das Américas;140966;-25.46392847141;-49.217155755705;52;;Petrópolis / Solitude - Circular;Domus;2188;489
Rua Maurício Nunes Garcia. 246 - Jardim Botanico;140920;-25.444053464967;-49.247706116385;12;;Petrópolis / Solitude - Circular;Domus;2188;489
Rua Dep. Tenório Cavalcanti. 778 - Uberaba;140112;-25.484931754526;-49.205558896065;34;;Petrópolis / Solitude - Circular;Especial Madrugueiro;2188;489
Rua Antônio Moreira Lopes. 518 - Cajuru;140382;-25.470261704791;-49.191834970268;45;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Rua João Negrão. 510 - Centro;110155;-25.433734353726;-49.265016423912;3;;Petrópolis / Solitude - Circular;Placa em cano;2188;489
Rua Brasílio Itiberê. 1349 - Jardim Botanico;110167;-25.442762610011;-49.257536412424;7;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Av. Prof. Lothário Meissner - Jardim Botânico;140556;-25.444224323235;-49.242752076334;14;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua Cel. Francisco Heráclito dos Santos. 610 - Guabirotuba;140559;-25.449268126987;-49.230067909903;16;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
R. Cap. Leônidas Marques. 1158 - Uberaba;140307;-25.474983984155;-49.218414947421;26;;Petrópolis / Solitude - Circular;Novo mobiliário;2188;489
Rua João Tobias de Paiva Neto. 1368 - Cajuru;140389;-25.474955265232;-49.194542660269;42;;Petrópolis / Solitude - Circular;Chapéu chinês;2188;489
Praça Tiradentes - 181 - Mateus Leme;101018;-25.428752515113;-49.271145940966;32;;Praça Tiradentes;Novo mobiliário;8659;181
R. Nilo Peçanha. 1571 - Bom Retiro;120058;-25.406519777418;-49.276052050075;24;;Praça Tiradentes;Novo mobiliário;8659;181
R. Nilo Peçanha. 2278 - Pilarzinho;120351;-25.400743687539;-49.274865492877;21;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Benedito Corrêa de Freitas. 659 - Abranches;120256;-25.37970011819;-49.2770468008;11;;Praça Tiradentes;Chapéu chinês;8659;181
R. Mateus Leme. 2794 - São Lourenço;120524;-25.402803863146;-49.271324307865;11;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 3380 - São Lourenço;120521;-25.397365591456;-49.271369905419;13;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 3573 - Bom Retiro;120518;-25.39561618219;-49.271136553234;14;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 4360 - São Lourenço;120514;-25.390608903185;-49.267388166136;16;;Mateus Leme;Novo mobiliário;8675;181
Rua Benedito Corrêa de Freitas. 284 - Abranches;120251;-25.382061035603;-49.274230481333;21;;Mateus Leme;Sem demarcação;8675;181
Rua Eugênio Flor. 2028 - Abranches;120418;-25.372549231491;-49.285112203307;3;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Eugênio Flor. 2308 - Abranches;120419;-25.370355957661;-49.284597219176;2;;Praça Tiradentes;Placa em cano;8659;181
R. Dep. Mário de Barros. 1681 - Centro Cívico;120112;-25.411725747542;-49.270902069941;26;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Ver. Vadislau Bugalski. 7622 - Taboão;120421;-25.368047771658;-49.284976923349;33;;Mateus Leme;Chapéu chinês;8675;181
R. Mateus Leme.  1654 - São Francisco;120532;-25.412732407619;-49.271372587627;7;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 2252 - Bom Retiro;120528;-25.407071686833;-49.271422208494;9;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 2523 - Bom Retiro;120526;-25.405207333944;-49.271042675919;10;;Mateus Leme;Novo mobiliário;8675;181
R. João Gava. 664 - Abranches;120075;-25.386007305659;-49.273035557217;19;;Mateus Leme;Novo mobiliário;8675;181
Rua Clara Kucheny.  723 - Abranches;120257;-25.379273609327;-49.278248430438;24;;Mateus Leme;Sem demarcação;8675;181
Rua Maria de Lourdes Mickosz. 166 - Taboão;120261;-25.375690633074;-49.277101786084;27;;Mateus Leme;Chapéu chinês;8675;181
R. Nilo Peçanha. 1993 - Bom Retiro;120537;-25.402691102461;-49.275231032841;22;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Antônio Krainiski. 183 - Abranches;120250;-25.385196737532;-49.274677069134;14;;Praça Tiradentes;Placa em cano;8659;181
Rua Barão do Serro Azul. 217 - São Francisco;110122;-25.427695151901;-49.271025854244;31;;Praça Tiradentes;Placa em cano;8659;181
Rua Clara Kucheny. 723 - Abranches;120258;-25.379265127602;-49.278331578916;10;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Catarina Prodlik. 157 - Abranches;120260;-25.378361214571;-49.277805865951;9;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Maria de Lourdes Mickosz. 456 - Taboão;120264;-25.374941187503;-49.279392392582;6;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Mateus Leme. 774 - São Francisco;110086;-25.420385698666;-49.270935838087;4;;Mateus Leme;Novo mobiliário;8675;181
Rua Mateus Leme. 4556 - São Lourenço;120512;-25.388396571975;-49.267448515839;17;;Mateus Leme;Novo mobiliário;8675;181
Rua Benedito Corrêa de Freitas. 598 - Abranches;120253;-25.380718523176;-49.276263595767;22;;Mateus Leme;Sem demarcação;8675;181
Rua Clara Kucheny. 798 - Abranches;120259;-25.378276396648;-49.277564467138;25;;Mateus Leme;Placa em cano;8675;181
Rua Eugênio Flor. 2370 - Abranches;120420;-25.370152381054;-49.284481884188;32;;Mateus Leme;Placa em cano;8675;181
Rua Ver. Vadislau Bugalski. 7622 - Taboão;120421;-25.368047771658;-49.284976923349;1;;Praça Tiradentes;Chapéu chinês;8659;181
R. Nilo Peçanha. 2771 - Pilarzinho;120355;-25.39626313477;-49.27348995802;19;;Praça Tiradentes;Novo mobiliário;8659;181
R. Nilo Peçanha. 2487 - Pilarzinho;120354;-25.398691109023;-49.273703400944;20;;Praça Tiradentes;Novo mobiliário;8659;181
R. Mateus Leme. 4303 - Bom Retiro;120515;-25.391174700988;-49.267470586195;17;;Praça Tiradentes;Novo mobiliário;8659;181
R. Mateus Leme. 1772 - Bom Retiro;120530;-25.410257616302;-49.271434278435;8;;Mateus Leme;Novo mobiliário;8675;181
R. João Gava. 1 - Abranches;120077;-25.387358240445;-49.270174981302;18;;Mateus Leme;Novo mobiliário;8675;181
Rua Heitor S de França. 93 - Centro Cívico;110126;-25.423318109898;-49.268572186508;2;;Mateus Leme;Novo mobiliário;8675;181
R. Nilo Peçanha. 1377 - Bom Retiro;120060;-25.408545550262;-49.276305912747;25;;Praça Tiradentes;Novo mobiliário;8659;181
Av. Cândido de Abreu. 51  - Centro Cívico;103155;-25.423600052884;-49.270048917478;30;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Benedito Corrêa de Freitas. 284 - Abranches;120252;-25.38211192477;-49.274304242081;13;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Des. José Carlos Ribeiro Ribas.  1019 - Pilarzinho;120275;-25.377652983081;-49.278013737148;8;;Praça Tiradentes;Domus;8659;181
R. Mateus Leme. 3690 - São Lourenço;120516;-25.393073193721;-49.269535274452;15;;Mateus Leme;Novo mobiliário;8675;181
Rua Antônio Krainiski. 183 - Abranches;120249;-25.385176140065;-49.274583191819;20;;Mateus Leme;Sem demarcação;8675;181
Rua Eugênio Flor. 2028  - Abranches;120417;-25.372481373892;-49.285045148081;31;;Mateus Leme;Placa em poste;8675;181
R. Mateus Leme. 3690 - São Lourenço;120517;-25.393070770648;-49.269644516602;18;;Praça Tiradentes;Novo mobiliário;8659;181
Av. Cândido de Abreu. 501 - Centro Cívico;110121;-25.419969941954;-49.269177812233;29;;Praça Tiradentes;Novo mobiliário;8659;181
R. João Gava. 1-299 - Abranches;120078;-25.387297054936;-49.26931058158;15;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Maria de Lourdes Mickosz. 166 - Taboão;120262;-25.375461619481;-49.277076305098;7;;Praça Tiradentes;Chapéu chinês;8659;181
R. Jacy Loureiro de Campos. 1 - Centro Cívico;120111;-25.415285181408;-49.270133906746;27;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Sen. Xavier da Silva. 406 - Centro Cívico;110087;-25.421330479546;-49.270628725155;3;;Mateus Leme;Chapéu chinês;8675;181
R. Mateus Leme. 1016 - São Francisco;110084;-25.417706063681;-49.271222834452;5;;Mateus Leme;Novo mobiliário;8675;181
R. Mateus Leme. 3002 - São Lourenço;120522;-25.399998138075;-49.271383316463;12;;Mateus Leme;Novo mobiliário;8675;181
R. Nilo Peçanha. 1900 - Pilarzinho;120057;-25.404092287633;-49.275649006075;23;;Praça Tiradentes;Novo mobiliário;8659;181
Av. Cândido de Abreu. 707 - Centro Cívico;110120;-25.418154239854;-49.268749999896;28;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Benedito Corrêa de Freitas. 598 - Abranches;120254;-25.380808186023;-49.276281030126;12;;Praça Tiradentes;Chapéu chinês;8659;181
Rua Eugênio Flor. 1508 - Abranches;120268;-25.37301696319;-49.281634719318;4;;Praça Tiradentes;Chapéu chinês;8659;181
R. Mateus Leme. 1290 - São Francisco;120534;-25.415276193047;-49.271283184155;6;;Mateus Leme;Novo mobiliário;8675;181
Rua Mateus Leme. 6641 - Abranches;120312;-25.376946564985;-49.277026684231;26;;Mateus Leme;Chapéu chinês;8675;181
Rua Eugênio Flor. 1332 - Abranches;120265;-25.374302610162;-49.281198860354;29;;Mateus Leme;Sem demarcação;8675;181
R. Mateus Leme. 4360 - São Lourenço;120513;-25.388946629633;-49.26759396781;16;;Praça Tiradentes;Novo mobiliário;8659;181
Rua Eugênio Flor. 1332 - Abranches;120266;-25.374404395012;-49.281178743786;5;;Praça Tiradentes;Chapéu chinês;8659;181
Praça Tiradentes - 181 - Mateus Leme;101018;-25.428752515113;-49.271145940966;1;;Mateus Leme;Novo mobiliário;8675;181
Rua Benedito Corrêa de Freitas. 695 - Abranches;120255;-25.37968436647;-49.276955605692;23;;Mateus Leme;Sem demarcação;8675;181
Rua Maria de Lourdes Mickosz. 456 - Taboão;120263;-25.374806080814;-49.279143617697;28;;Mateus Leme;Sem demarcação;8675;181
Rua Eugênio Flor. 1508 - Abranches;120267;-25.373025445354;-49.281544865316;30;;Mateus Leme;Sem demarcação;8675;181
Rua Francisco Derosso. 3490 - Xaxim;150094;-25.518144990516;-49.255514169312;12;;Maringá;Novo mobiliário;738;522
Rua Francisco Derosso. 3650 - Xaxim;150096;-25.51957;-49.25534;13;;Maringá;Novo mobiliário;738;522
R. Waldemar Loureiro Campos. 2442 - Boqueirão;150308;-25.507060950643;-49.246883527613;5;;Maringá;Novo mobiliário;738;522
Rua David Tows. 1421 - Xaxim;150801;-25.525238857144;-49.260847070715;17;;Maringá;Sem demarcação;738;522
Rua Francisco Derosso. 3142 - Xaxim;150093;-25.515491270245;-49.256904868717;13;;Terminal Carmo;Novo mobiliário;739;522
R. Waldemar Loureiro Campos. 2443 - Boqueirão;150309;-25.507137059775;-49.246699883432;19;;Terminal Carmo;Novo mobiliário;739;522
Rua Aírton Pizato Gusi. 477 - Xaxim;150434;-25.525494210496;-49.259222993157;8;;Terminal Carmo;Chapéu chinês;739;522
Rua Francisco Derosso. 3140 - Xaxim;150092;-25.51595;-49.25671;11;;Maringá;Novo mobiliário;738;522
R. Waldemar Loureiro Campos. 2182 - Boqueirão;150306;-25.506117319217;-49.244520233135;4;;Maringá;Novo mobiliário;738;522
Rua Abraão Winter. 927 -Xaxim;150805;-25.521573780124;-49.26482187378;21;;Maringá;Placa em cano;738;522
Rua Aírton Pizato Gusi. 184 -Xaxim;150800;-25.524744710312;-49.25655463212;15;;Maringá;Placa em cano;738;522
Rua David Tows. 1120 - Xaxim;150802;-25.522676822107;-49.261109927198;18;;Maringá;Sem demarcação;738;522
Terminal Carmo - 522 - Maringá;104909;-25.500741171719;-49.237948685158;23;14485;Terminal Carmo;Plataforma;739;522
Rua João Batista Zagonel Passos. 619 - Xaxim;150438;-25.522220288905;-49.263683276053;4;;Terminal Carmo;Chapéu chinês;739;522
Rua Francisco Derosso. 3651 -Xaxim;150097;-25.51965751816;-49.25518;11;;Terminal Carmo;Novo mobiliário;739;522
R. Waldemar Loureiro Campos. 2181 - Boqueirão;150307;-25.506163111257;-49.244276705523;20;;Terminal Carmo;Novo mobiliário;739;522
R. Waldemar Loureiro Campos. 2761 - Boqueirão;150310;-25.50804636886;-49.248924519014;18;;Terminal Carmo;Novo mobiliário;739;522
Rua Aírton Pizato Gusi. 185 - Xaxim;150432;-25.524852419108;-49.256529151134;9;;Terminal Carmo;Chapéu chinês;739;522
R. Waldemar Loureiro Campos. 2880 - Boqueirão;150311;-25.508181901835;-49.249640728836;6;;Maringá;Novo mobiliário;738;522
Rua Aírton Pizato Gusi. 476 - Xaxim;150433;-25.525403445149;-49.259345033668;16;;Maringá;Chapéu chinês;738;522
R. Waldemar Loureiro Campos. 3262 - Boqueirão;150314;-25.510745851314;-49.255664519014;16;;Terminal Carmo;Novo mobiliário;739;522
Rua Professor João Ducke Filho. 78 - Xaxim;150808;-25.5198196;-49.2691218;23;;Maringá;Chapéu chinês;738;522
Rua João Batista Zagonel Passos. 620 - Xaxim;150804;-25.522088372978;-49.263574646588;20;;Maringá;Placa em cano;738;522
Rua David Tows. 1119 - Xaxim;150436;-25.522664719781;-49.261174300214;6;;Terminal Carmo;Chapéu chinês;739;522
Rua Abraão Winter. 926 - Xaxim;150439;-25.521656076668;-49.264823214884;3;;Terminal Carmo;Chapéu chinês;739;522
Rua Francisco Derosso. 2806 - Xaxim;150090;-25.51289;-49.25887;10;;Maringá;Novo mobiliário;738;522
Rua Waldemar Loureiro Campos. 1926 - Boqueirão;150304;-25.50499;-49.24171;3;;Maringá;Novo mobiliário;738;522
R. Waldemar Loureiro Campos. 3042 - Boqueirão;150313;-25.509127694923;-49.251998163195;7;;Maringá;Novo mobiliário;738;522
R. Waldemar Loureiro Campos. 3261 - Boqueirão;150315;-25.510785851335;-49.256127550926;8;;Maringá;Novo mobiliário;738;522
Rua Francisco Derosso. 3480 - Xaxim;150095;-25.517679803608;-49.255520116568;12;;Terminal Carmo;Novo mobiliário;739;522
Rua Artur Müller. 410 - Xaxim;150807;-25.521705985688;-49.267876909848;2;;Terminal Carmo;Chapéu chinês;739;522
Rua Francisco Derosso. 4170 - Xaxim;150098;-25.52401;-49.25469;14;;Maringá;Novo mobiliário;738;522
Rua Waldemar Loureiro Campos. 1666 - Boqueirão;150302;-25.50401;-49.23928;2;;Maringá;Novo mobiliário;738;522
R. Waldemar Loureiro Campos. 4126 - Xaxim;150316;-25.511903313754;-49.258894722719;9;;Maringá;Novo mobiliário;738;522
Rua João Batista Zagonel Passos. 619 - Xaxim;150803;-25.521597289783;-49.261592724821;19;;Maringá;Sem demarcação;738;522
Rua Artur Müller. 411 - Xaxim;150806;-25.52158496139;-49.267835335608;22;;Maringá;Placa em cano;738;522
Rua Francisco Derosso. 2807 - Xaxim;150091;-25.51281;-49.25874;14;;Terminal Carmo;Novo mobiliário;739;522
Rua Waldemar Loureiro Campos. 1667 - Boqueirão;150303;-25.504187635343;-49.239387930059;22;;Terminal Carmo;Novo mobiliário;739;522
R. Waldemar Loureiro Campos. 4127 - Xaxim;150317;-25.511969482988;-49.258770116568;15;;Terminal Carmo;Novo mobiliário;739;522
Rua David Tows. 1420 - Xaxim;150435;-25.525257010244;-49.260971793434;7;;Terminal Carmo;Chapéu chinês;739;522
Terminal Carmo - 522 - Maringá;104909;-25.500741171719;-49.237948685158;1;14485;Maringá;Plataforma;738;522
Rua Professor João Ducke Filho. 78 - Xaxim;150808;-25.5198196;-49.2691218;1;;Terminal Carmo;Chapéu chinês;739;522
Rua Francisco Derosso. 4016 - Xaxim;150099;-25.52353;-49.25466;10;;Terminal Carmo;Novo mobiliário;739;522
Rua Waldemar Loureiro Campos. 1927 - Boqueirão;150305;-25.50511;-49.24161;21;;Terminal Carmo;Novo mobiliário;739;522
R. Waldemar Loureiro Campos. 3043 - Boqueirão;150312;-25.509307003022;-49.252079504299;17;;Terminal Carmo;Novo mobiliário;739;522
Rua João Batista Zagonel Passos. 621 - Xaxim;150437;-25.521680796554;-49.261509576342;5;;Terminal Carmo;Chapéu chinês;739;522
Rua João Reboli. 298 - Santa Candida;120720;-25.380947247869;-49.235803363851;27;;Nossa Sra. de Nazaré;Sem demarcação;608;280
Rua Fernando de Noronha. 599 - Santa Candida;120383;-25.380632561758;-49.237012639512;26;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Nossa Senhora de Nazaré. 1385 - Boa Vista;120218;-25.38883;-49.24404;15;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 2051 - Boa Vista;120386;-25.383733940103;-49.239406511057;12;;Moreira Garcez;Placa em cano;609;280
Rua Nicolau Maeder. 562 - Juvevê;130421;-25.41480873962;-49.25896334762;6;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Guarda-mor Lustosa. 96 - Juvevê;130422;-25.413631332472;-49.25679746384;7;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Praça Tiradentes - 280 - Nossa Senhora de Nazaré;101017;-25.428906334648;-49.271190197414;36;;Moreira Garcez;Novo mobiliário;609;280
Rua José Antônio Leprevost. 477 - Santa Candida;120377;-25.376720955594;-49.231435636497;6;;Moreira Garcez;Chapéu chinês;609;280
Rua Pedro Spisla Filho. 336- Santa Candida;120370;-25.370463571361;-49.237615446067;33;;Nossa Sra. de Nazaré;Chapéu chinês;608;280
Rua Nossa Senhora de Nazaré. 2234 - Boa Vista;120385;-25.38205867882;-49.238607212771;25;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua José Antônio Leprevost. 1182 - Santa Candida;120588;-25.372240061757;-49.237129856063;32;;Nossa Sra. de Nazaré;Sem demarcação;608;280
Rua Nossa Senhora de Nazaré. 718 - Boa Vista;120392;-25.393703370333;-49.248390748097;18;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Heitor S de França. 93 - Centro Cívico;110126;-25.423318109898;-49.268572186508;2;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Av. Cândido de Abreu. 501 - Centro Cívico;110121;-25.419969941954;-49.269177812233;33;;Moreira Garcez;Novo mobiliário;609;280
Av. Cândido de Abreu. 707 - Centro Cívico;110120;-25.418154239854;-49.268749999896;32;;Moreira Garcez;Novo mobiliário;609;280
Rua José Antônio Leprevost. 1409 - Santa Candida;120589;-25.371497201134;-49.238255152917;2;;Moreira Garcez;Chapéu chinês;609;280
Rua Fernando de Noronha. 756 - Santa Candida;120382;-25.380523512182;-49.237015321721;10;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 2233 - Boa Vista;120384;-25.381973863493;-49.238715842236;11;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 1633 - Boa Vista;120724;-25.387307614598;-49.242660524698;14;;Moreira Garcez;Novo mobiliário;609;280
Rua Comendador Fontana. 204 - Centro Cívico;110149;-25.419129434631;-49.266063154882;3;;Nossa Sra. de Nazaré;Chapéu chinês;608;280
Rua Dep. Joaquim José Pedrosa. 402 - Cabral;130109;-25.40725;-49.2517;9;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Nossa Senhora de Nazaré. 1016 - Boa Vista;120389;-25.39168252097;-49.246514542891;19;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Pedro Fabri. 241 - Cabral;120094;-25.401386650558;-49.253030969693;12;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Ver. Garcia Rodrigues Velho. 341 - Cabral;120096;-25.403572686181;-49.250794007375;11;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua José Antônio Leprevost. 974 - Santa Candida;120373;-25.37367;-49.23531;31;;Nossa Sra. de Nazaré;Sem demarcação;608;280
Rua Coronel Amazonas Marcondes. 1131 - Cabral;120726;-25.39939;-49.25309;14;;Nossa Sra. de Nazaré;Placa em cano;608;280
Rua Campos Sales. 842 - Juvevê;120399;-25.411655485426;-49.258606613821;28;;Moreira Garcez;Novo mobiliário;609;280
Rua José Antônio Leprevost. 749 - Santa Candida;120375;-25.374993058104;-49.233703444219;5;;Moreira Garcez;Chapéu chinês;609;280
Rua Nossa Senhora de Nazaré. 1855 - Boa Vista;120387;-25.385820616798;-49.241306637853;13;;Moreira Garcez;Novo mobiliário;609;280
Rua Nossa Senhora de Nazaré. 605 - Boa Vista;120391;-25.393696706916;-49.248569114997;18;;Moreira Garcez;Chapéu chinês;609;280
Rua Ver. Garcia Rodrigues Velho. 451 - Cabral;120095;-25.403217268609;-49.251451953373;24;;Moreira Garcez;Novo mobiliário;609;280
R. Vicente Ciccarino. 33 - Boa Vista;120092;-25.398741583224;-49.25197046627;21;;Moreira Garcez;Novo mobiliário;609;280
Rua José Antônio Leprevost. 973 - Santa Candida;120372;-25.37376;-49.23537;4;;Moreira Garcez;Chapéu chinês;609;280
Rua Nossa Senhora de Nazaré. 1210 - Boa Vista;120221;-25.39021;-49.24517;20;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Pedro Fabri. 2-100 - Cabral;120395;-25.399598532517;-49.253348811461;13;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua Coronel Wallace Scott Murrai. 437 - Santa Candida;120378;-25.378134864684;-49.232016820709;7;;Moreira Garcez;Chapéu chinês;609;280
Av. Cândido de Abreu. 51  - Centro Cívico;103155;-25.423600052884;-49.270048917478;34;;Moreira Garcez;Novo mobiliário;609;280
Av. Anita Garibaldi. 261 - Ahú;120398;-25.409254565852;-49.25687793011;27;;Moreira Garcez;Novo mobiliário;609;280
Rua São Luís. 177 - Cabral;120727;-25.406393482373;-49.255391313626;26;;Moreira Garcez;Chapéu chinês;609;280
Rua Pedro Fabri. 202 - Cabral;120093;-25.40149;-49.25321;23;;Moreira Garcez;Novo mobiliário;609;280
Rua Nicolau Maeder. 192 - Alto da Glória;110128;-25.417505104038;-49.261441708749;4;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Av. Munhoz da Rocha. 332 - Juvevê;130423;-25.412029943393;-49.254561842626;8;;Nossa Sra. de Nazaré;Novo mobiliário;608;280
Rua José Antônio Leprevost. 708 - Santa Candida;120374;-25.374908237815;-49.233640412307;30;;Nossa Sra. de Nazaré;Sem demarcação;608;280
