NOME,NUM,LAT,LON
R. Jorn. Emílio Zolá Florenzano. 778 - Tatuquara,171012,-25.576547451674,-49.333328604698
Av. Juscelino Kubitschek de Oliveira. 12160 - Cidade Industrial,170144,-25.534440296459,-49.318212003655
R. Alberico Flores Bueno. 2184 - Bairro Alto,130542,-25.411565882356,-49.201663316435
Estrada do Ganchinho. 355 - Umbará,160415,-25.547908540598,-49.290644259399
Marginal Rodovia BR- 277. 1999 - Santo Inácio,190005,-25.430424908017,-49.333138279762
Av. Juscelino Kubitscheck de Oliveira. 1191 - Cidade Industrial,190742,-25.442544559361,-49.363795184383
Rua São Judas Tadeu. 252 - Capão Raso,150848,-25.496885907811,-49.279782653994
Rua Benjamin Lins. 134 -  Batel,180958,-25.440213349386,-49.281829179472
Av. Juscelino Kubitscheck de Oliveira. 6310 - Cidade Industrial,180432,-25.48594,-49.34755
Av. Anita Garibaldi. 2393 - Boa Vista,120014,-25.392260058261,-49.260980800691
Av. Juscelino Kubitschek de Oliveira. 12803 - Cidade Industrial,171010,-25.53686187729,-49.315077513456
Rua Júlio Bartolomeu Taborda Luiz. 322 - Tingui,130179,-25.390573923731,-49.211157580357
Av. Sete de Setembro. 2541 - Rebouças,110440,-25.436753027282,-49.264048486948
Rua Leonardo Pianovski. 971 -Pinheirinho,170098,-25.520913312908,-49.30737453813
BR-277. 1534 - Cajuru,140972,-25.478284360135,-49.202973575539
Rua Marcos Mocelin. 382 - Santa Felicidade,190767,-25.40121365636,-49.326873031912
Rua Cel. Francisco Heráclito dos Santos. 2557 - Guabirotuba,140179,-25.47061,-49.23683
Av. Sagitário. 1470 - Sítio Cercado,150453,-25.527363831488,-49.263615268101
R. Dr. Roberto Barroso. 1351 - Bom Retiro,110419,-25.415882380661,-49.282196052369
Terminal Fazendinha - 545 - Trabalhador,105307,-25.477283584848,-49.327171953373
Rua Francisco Derosso. 1935 - Xaxim,150085,-25.507075532468,-49.264079883432
Av. Rep. Argentina. 3021 - Portão,180236,-25.472700309299,-49.294386953115
Rua das Carmelitas. 2160 - Hauer,140192,-25.491850579238,-49.235464285879
Rua Helena Grodzki. 170 - Umbará,160425,-25.553717504219,-49.276820154137
Rua José de Oliveira Franco. 1941 - Bairro Alto,103195,-25.415742547887,-49.204687507099
Rua Humberto Cicarino. 179 - Boqueirão,150409,-25.493568617895,-49.260307551112
Rua Francisca Beralde Paolini - Campo de Santana,170586,-25.616678458369,-49.353544743008
Rua Salvador José Corrêa Coelho. 288 - Cidade Industrial,180252,-25.452306373273,-49.355112494177
R. Rio Juruá. 1232 - Atuba,130947,-25.390790433223,-49.200374322851
Rua Soldado Agnaldo Gonçalves. 201 - Cidade Industrial,180259,-25.46315227081,-49.353401139253
R. Helena Grodzki. 3867 - Umbara (Estrada do Ganchinho),160721,-25.566293955861,-49.263820828146
Rua Cidade de Palmas. 497 - Sítio Cercado,160114,-25.544650319913,-49.250146093254
Rua José Antônio Leprevost. 974 - Santa Candida,120373,-25.37367,-49.23531
Rua Eduardo Pinto da Rocha. 5462 - Alto Boqueirão,160059,-25.563534122567,-49.271537675523
R. Ernâni Santiago de Oliveira. 212 - Centro Cívico,121012,-25.416483344292,-49.268804168619
Rua João Amadeu Pedro Bom. 520 - Tatuquara,160346,-25.55107380126,-49.29785671944
Av. Pres. Affonso Camargo. 2125 - Cristo Rei,130337,-25.438081594226,-49.238822311163
Terminal Santa Felicidade - 912 - José Culpi,106010,-25.40106901248,-49.330102447799
Rua Dr. Bley Zorning. 246 - Boqueirão,140342,-25.508516368874,-49.217746209822
Av. Juscelino Kubitscheck de Oliveira. 1563 - Cidade Industrial,190744,-25.44656,-49.36338
Rua Antônio Escorsin. 2622 - Santa Felicidade,190053,-25.418804563161,-49.354400087137
Rua Victor Benato. 1-389 - Pilarzinho,120547,-25.398631594041,-49.283358260717
Rua São Sebastião. 345 - Campo Pequeno - Colombo - PR,350043,-25.36318183331,-49.206950962543
Rua Enete Dubard. 268 - Tatuquara,170646,-25.561904748795,-49.339339764065
R. João Bettega. 1523 - Portão,180044,-25.477222783075,-49.308423790178
Rua Alberico Flores Bueno. 370 - Bairro Alto,130181,-25.396722731001,-49.208627813492
Rua Diogo Mugiatti. 210 - Boqueirão,140652,-25.506907319432,-49.218919271164
Av. dos Estados. 1091 - Portão,150529,-25.469074321833,-49.288671494668
Rua Itacolomi. 849 - Portão,170047,-25.479505471989,-49.300836938658
Rua Prof. Iolanda Romeu. 200 - Passaúna - Campo Magro - PR,660096,-25.386283551849,-49.362809092945
Av. Juscelino Kubitscheck de Oliveira. 1192 - Cidade Industrial,190743,-25.44261,-49.36397
Rua Augusto Zibarth. 326 - Uberaba,140502,-25.492176104884,-49.21507682209
Rua Lamenha Lins. 2840 - Centro,150486,-25.460820079705,-49.265545654712
Rua Itacolomi. 1576 - Portão,170374,-25.479631839348,-49.30756497497
R. Waldemar Loureiro Campos. 2880 - Boqueirão,150311,-25.508181901835,-49.249640728836
R. Gardênio Scorzato. 881 - Pilarzinho,190624,-25.398888193394,-49.296818921461
Rua Antônio Parolim Júnior. 926 - Parolin,150490,-25.464290342158,-49.264101285157
R. Alexandre Von Humboldt. 451 - Pilarzinho,120554,-25.391957538051,-49.287495031576
Rua Eurico Fonógrafo dos Santos. 1086 - Xaxim,150478,-25.50721,-49.27288
Rua Francisco Leal. 180 Bacacheri,130474,-25.417544962108,-49.225484014696
Rua Doutor Manoel Magalhães Abreu. 204 -Uberaba,140631,-25.48248,-49.23187
R. Des. Hugo Simas. 259 - Bom Retiro,110129,-25.41624,-49.27914
Rua Reinaldino Schafemberg de Quadros. 641 -  Alto da Rua XV,130762,-25.4298377259,-49.251386107153
Estrada Delegado Bruno de Almeida. 4981 - Campo de Santana,170572,-25.608970240369,-49.335064322895
Rua José Risseto. 482 - Santa Felicidade,190334,-25.411107990851,-49.333119721359
Rua Luciano Piuzi. 635 - Pinheirinho,150828,-25.518358181924,-49.288742244244
Rua Dep. Tenório Cavalcanti. 778 - Uberaba,140112,-25.484931754526,-49.205558896065
Rua Maestro Carlos Frank. 1547 - Boqueirão,150025,-25.519356748305,-49.233373061342
Rua das Carmelitas. 3556 - Boqueirão,140334,-25.503956108208,-49.229392186508
Rodovia BR476 - Atuba,130488,-25.389546473807,-49.206915081686
R. José Ribeiro de Cristo. 2-120 - Pilarzinho,120612,-25.38301,-49.29359
Rua Pedro Picussa. 509 - Umbara,160343,-25.559155999666,-49.281810404009
Rua Canal Belém. 101 - Guabirotuba,140778,-25.460323793058,-49.249500514215
Rua Engenheiros Rebouças. 858 - Jardim Botanico,110172,-25.439827660205,-49.254353971428
R. Carlos Klemtz. 1361 - Fazendinha,180001,-25.477266996889,-49.32417002943
Rua Albino Potulski. 47 - Santo Inácio,190120,-25.426671241634,-49.342872449074
Rua Ernani Santiago de Oliveira. 99 - Centro Cívico,120707,-25.416731148041,-49.267704481546
Rua São José dos Pinhais. 877 - Sítio Cercado,160105,-25.54163,-49.26486
Rua Lourdes Betezek.223 - Cidade Industrial,170614,-25.54575026021,-49.338308796287
Rua João Dembinski. 541 - Cidade Industrial,180216,-25.453787465399,-49.348903845338
Rua Londrina. 678 - Pinheirinho,160044,-25.54031,-49.28925
Rua Evaldo Hauer. 538 - Santa Candida,130629,-25.366426357081,-49.222096130836
R. João Bettega. 3291 - Cidade Industrial,180090,-25.491461888934,-49.322366745419
Rua Maestro Carlos Frank. 1806 - Boqueirão,150027,-25.52038,-49.23582
Av. Presidente Affonso Camargo. 2 - rebouças,110053,-25.435644867711,-49.260699748993
Rua Robert Redzimski. 505 - Cidade Industrial,180257,-25.456123199974,-49.352090985722
Rua Humberto Calixto Fruet. 258- Cidade Industrial,170896,-25.503689778436,-49.320984066671
Rua Alberico Flores Bueno. 800 - Bairro Alto,130185,-25.401083656321,-49.206581457672
Rua Senador Salgado Filho. 5529 - Uberaba,140063,-25.4907,-49.22236
Praça Rui Barbosa - 666 - Novo Mundo,102001,-25.43588731128,-49.274486810976
R. Waldemar Loureiro Campos. 4126 - Xaxim,150316,-25.511903313754,-49.258894722719
Rua José Veríssimo. 833 - Bairro Alto,130331,-25.424954200401,-49.205914617723
Rua William Booth. 1803 - Boqueirão,140490,-25.504020633271,-49.225129271164
R. Nilo Peçanha. 897 - São Francisco,120066,-25.412393574301,-49.274343477134
Rua Ada Macagi. 781 - Bairro Alto,130359,-25.41943,-49.21085
Rua João Chede. 2627 - Cidade Industrial,170155,-25.521033848012,-49.319598291801
Terminal Hauer - 621 - Fanny,105514,-25.482492118111,-49.246773323225
Rua Duque de Caxias. 155 - São Francisco,110018,-25.425880768114,-49.273237735299
Av. Mal. Floriano Peixoto - 175 - Bom Retiro / PUC,103277,-25.431562135301,-49.271588505453
Rua Ludovico Zanier. 468 - Cidade Industrial,180305,-25.497534626214,-49.334648542328
Rua Arthur Manoel Iwersen. 669 - Boqueirão,150426,-25.514873033444,-49.239186593717
Rua Luís Visinoni. 1351 - Cajuru,140401,-25.464541339868,-49.196342215939
Rua Victório Viezzer. 560 - Vista Alegre,190513,-25.413143059151,-49.294074233595
R. Vicente Ciccarino. 60 - Boa Vista,120566,-25.39843,-49.25151
Rua Senador Accioly Filho. 513 - Cidade Industrial,170216,-25.497326355305,-49.313469132589
Rua Domingos Benato. 368 - Butiatuvinha,190763,-25.404198163525,-49.360385258129
Av. das Araucárias. 40 - Barigui - Araucária - PR,630001,-25.515734539835,-49.339536906427
Rua Amazonas. 1252 - Portão,150527,-25.469735401883,-49.28805324549
Rua Bororós. 923 - Vila Izabel,180468,-25.462515430991,-49.294384599871
Rua Campos Sales. 842 - Juvevê,120399,-25.411655485426,-49.258606613821
Av. Rep. Argentina. 551 - Vila Izabel,180104,-25.452182635752,-49.287940263748
Rua Professor Luiz Carlos Pereira da Silva - Jardim Botânico,140283,-25.449879375454,-49.244520290842
Rua Filipinas. 206 - Cajuru,140732,-25.465166873065,-49.209761917591
Estrada Velha do Barigui. 2326 - Cidade Industrial,180394,-25.496117563336,-49.345229895062
Rua Adolpho Bertholdi. 310 - Campo de Santana,170532,-25.585126256901,-49.340285584331
Rua Ricardo Eugenio Graeser Ronchi - Tatuquara,170919,-25.556374192505,-49.321989566088
Rua Onofre Pedro dos Santos. 2 - São João,190412,-25.395418705728,-49.315379590935
Rua Mandirituba. 1616 - Sítio Cercado,160233,-25.541694406821,-49.274284139881
Rua Luís Cavichiolo Primeiro. 73 - Abranches,120307,-25.36619832215,-49.274816544003
Rua Alberto Klemtz. 105 - Portão,180698,-25.474967051366,-49.305024923033
Rua Antônio Schiebel. 2272 -Boqueirão,150047,-25.503674841697,-49.248895743551
Rua João Bettega. 6006 - Cidade Industrial,180078,-25.511046946372,-49.331872494167
Rua Celeste Tortato Gabardo. 1546 - Sítio Cercado,160224,-25.544746689406,-49.286084504074
Rua Pastor Antônio Pólito. 1811 - Boqueirão,150042,-25.527012929837,-49.239613411045
Rua Deputado Nilson Ribas. 212 - Seminário,180576,-25.441556359584,-49.313754172272
R. Nilo Peçanha. 3540 - Pilarzinho,120361,-25.389388156949,-49.272104170719
Rua Angelo Nebosne. 75 - Cidade Industrial,190736,-25.442310626807,-49.352797418833
Rua João Chede. 2 - Pinheirinho,170682,-25.534788802708,-49.302187668648
Rua Vale dos Pássaros. 258 - Cidade Industrial,180416,-25.490581817885,-49.34867787475
Rua Max Schubert. 495 - Alto Boqueirão,150339,-25.521197897526,-49.250695014715
Rua Evaristo F. F. da Costa. 380 - Centro Politécnico,140936,-25.451350980699,-49.231803299135
R. Simão Mansur. 72 - Boa Vista,120084,-25.390336125442,-49.259967556696
Rua Ricardo Eugenio Graeser Ronchi - Tatuquara,170917,-25.557120693872,-49.320058375597
Rua Professor João Soares Barcelos. 700 - Hauer,150300,-25.48013278884,-49.254758656025
Rua Maria Trevisan Tortato. 160 - Novo Mundo,150188,-25.49013742687,-49.28912398748
Rua Nossa Senhora de Nazaré. 2051 - Boa Vista,120386,-25.383733940103,-49.239406511057
Rua Professora Hilda Hanke Gonçalves. 351 Cidade Industrial,180741,-25.474870280614,-49.343500931405
Rua Helena Grodzki. 3005 - Umbara (Estrada do Ganchinho),160729,-25.559417298751,-49.269481630272
R. Mateus Leme. 1772 - Bom Retiro,120530,-25.410257616302,-49.271434278435
Rua Padre Paulo Caneles. 642 - Santa Candida,120446,-25.3586818395,-49.241821510758
Rua Lodovico Geronazzo. 1731 - Boa Vista,120210,-25.382707644463,-49.251159913336
Av. Iguaçu. 832 - Rebouças,110207,-25.442215155252,-49.269662524418
Estrada Delegado Bruno de Almeida. 4424  - Campo de Santana,170566,-25.605317914571,-49.329533607906
Av. Manoel Ribas. 1495 - Mercês,190495,-25.416982984733,-49.294747458751
Terminal Caiuá - 719 - Fazendinha / Caiuá / Fórum,105003,-25.483793078751,-49.350222355819
Av. Mal. Mascarenhas de Moraes - Atuba,130518,-25.388460785883,-49.206953973717
Av. Pres. Kennedy. 3298 - Água Verde,150020,-25.471857578511,-49.285907084656
Av. Rep. Argentina. 1672 - Água Verde,150566,-25.461329748724,-49.289836585522
Rua dos Ferroviários. 93 - Cajuru,140736,-25.452630683687,-49.214249253273
Rua Antônio Dionísio Sobrinho. 374 - Cidade Industrial,180409,-25.491579311957,-49.34903192634
Rua Pérola do Oeste. 144 - Sítio Cercado,160365,-25.551851985192,-49.276193858332
Rua Júlio Bartolomeu Taborda Luiz. 321 - Tingui,130180,-25.390808769904,-49.211258775463
Rua Doutor Fábio Rogério Bertolli Arns. 849 - Uberaba,140760,-25.484599955942,-49.201376422758
Rua Bernardino Iatauro. 546 - Orleans,190285,-25.427026573809,-49.358851493544
Rua Rosa Rigoni Landal. 250 - Cidade Industrial,180428,-25.487502567467,-49.348871911431
Avenida Anita Garibaldi. 5593 - Barreirinha,120038,-25.365268187323,-49.260806093254
Rua Nossa Senhora de Nazaré. 718 - Boa Vista,120392,-25.393703370333,-49.248390748097
Rua Teodoro Makiolka. 3571 - Barreirinha,120477,-25.362167446756,-49.252578053925
Rua Alberto Twardovski. 315 - Jardim Botanico,140048,-25.44612944984,-49.246061457672
Rua Francisco Derosso. 2180 - Xaxim,150086,-25.50938,-49.2633
Rua Marte. 1458 - Sítio Cercado,150364,-25.531539811716,-49.268427201223
Av. Pres. Kennedy. 700 - Rebouças,150005,-25.45518,-49.26739
Rua Engenheiro Francisco Xavier Driesel. 162 - Cachoeira,120122,-25.351261281997,-49.252940447277
Estrada Engenheiro Blei - Cidade Industrial,170920,-25.55752258503,-49.322871717297
Rua Paula Prevedello Gusso. 2 - Boa Vista,120637,-25.384085382163,-49.259902120774
Rua Vicente Geronasso. 1860 - Boa Vista,120617,-25.374871247263,-49.244686836654
Rua Primeiro de Maio. 1168 - Xaxim,150369,-25.515546452302,-49.27588562245
Rua República Guarani - Atuba,130158,-25.38508,-49.20234
Rua Juvenal dos Santos. 195 - Cascatinha,190559,-25.408543487159,-49.308387072033
Rua dos Funcionários. 1357 - Cabral,130112,-25.411269072496,-49.247491050263
Av. Juscelino Kubitscheck de Oliveira. 1502 - Cidade Industrial,170138,-25.528124978167,-49.328649820036
Rua Des. José Carlos Ribeiro Ribas.  1019 - Pilarzinho,120275,-25.377652983081,-49.278013737148
Rua Alferes Poli. 1089 - Centro,110025,-25.445839181373,-49.269014497832
Rua Prof. Leonardo Cobbe. 91 - Barreirinha,120240,-25.371052720237,-49.262993366665
Praça Tiradentes - 865 - Jd Esplanada,101002,-25.42990555125,-49.272544712967
Alameda Augusto Stelfeld. 1354 - Centro,180244,-25.432682298198,-49.28654450292
Marginal Rodovia BR277. 3072 - Orleans,190321,-25.43044118607,-49.344518838367
Av. Silva Jardim. 4713 - Água Verde,110082,-25.441958250828,-49.273061631377
Rua Paul Garfunkel. 4492 - Cidade Industrial,170372,-25.546792389178,-49.336178274683
Rua Hasdrúbal Belegard. 400 - Cidade Industrial,170664,-25.546606332004,-49.31592643261
Rua João Bala. 287 - São Braz,190042,-25.41827,-49.34024
Rua Barão do Serro Azul. 217 - São Francisco,110122,-25.427695151901,-49.271025854244
Rua Marechal Deodoro. 2834 - Centro,130899,-25.428141625064,-49.246864643517
Rua Antônio Krainiski. 183 - Abranches,120249,-25.385176140065,-49.274583191819
Rua Napoleão Bonaparte. 870 - Bairro Alto,130358,-25.418369380522,-49.209138658895
Praça Zacarias,103501,-25.432604930911,-49.272595674938
Rua General Zenon Silva. 66 - Guaíra,150495,-25.471794214528,-49.263193191236
Rua Coronel Wallace Scott Murrai. 437 - Santa Candida,120378,-25.378134864684,-49.232016820709
Rua Constantino José de Almeida. 263 - Xaxim,150398,-25.510682365243,-49.267547428608
Rua José Gomes de Abreu. 281 - Capão Raso,150073,-25.49597,-49.28082
Rua Ângelo Tozim. 20 - Campo de Santana,170977,-25.58541898024,-49.327969551086
Rua Lourenço Volpi. 136- Santa Candida,120173,-25.374644985336,-49.23954100055
Rua João Alves. 21 - Cidade Industrial,180156,-25.492440007105,-49.333790273613
Rua Helena Grodzki. 7330 - Umbara (Estrada do Ganchinho),160320,-25.596083805234,-49.262951792425
Rua Januário Alves de Souza. 971 - Boqueirão,150133,-25.519719743443,-49.231317171793
Rua Antônio Escorsin. 2621 - Santa Felicidade,190054,-25.418894872964,-49.354243906746
Rua Brasílio Ribas. 379 - Novo Mundo,150178,-25.490150538363,-49.279369593805
Rua Comendador Roseira. 260 - Prado Velho,140267,-25.45043,-49.25676
Rua Prof. Guilherme Butler. 1515 - Barreirinha,120139,-25.374673397416,-49.261123866981
Rua Luís Leal da Rocha. 6 - Campo de Santana,170976,-25.576386562962,-49.322182685137
Rua Arthur Manoel Iwersen. 668 - Boqueirão,150427,-25.515279011261,-49.239122494065
Rua Eduardo Carlos Pereira. 242 - Portão,150870,-25.473073480809,-49.290455163664
R. Eça de Queiroz. 1251 - Ahú,120048,-25.40235,-49.25898
Rua Antônio Edmar Barone. 1- Atuba,130178,-25.388686654776,-49.211563411045
Av. Prefeito Erasto Gaertner.  683 - Bacacheri,130007,-25.40171,-49.24042
Rua Durval Leopoldo Landal. 847 - Cidade Industrial,180336,-25.487717608063,-49.350910813755
Rua Ernesto Germano Fco. Hannemann. 394 - Tatuquara,170946,-25.559808083477,-49.332178265995
Rua Jorn. Emílio Zola Florenzano. 335 - Tatuquara,170489,-25.575243400092,-49.338473081589
Terminal Fazendinha - 778 - Cotolengo,105303,-25.477348742065,-49.326698046627
Rua Willian Walter Atkinson. 106 - Vista Alegre,190537,-25.399203376206,-49.301102192348
Rua São Judas Tadeu. 251 - Capão Raso,150723,-25.496914959629,-49.279896647877
Rua Dep.Waldemiro Pedroso. 1993 - Novo Mundo,170114,-25.49273731085,-49.312507944775
Rua Antônio Escorsin. 655 - Santa Felicidade,190930,-25.413633640594,-49.337198020167
Rua Ângelo Domingos Durigan. 819 - Cascatinha,109672,-25.407791217061,-49.313071550077
Rua Deputado João Ribeiro Júnior. 135 - Cidade Industrial,180304,-25.4982307,-49.330714
Terminal Fazendinha - 712 - Independência / CIC,105314,-25.47735426104,-49.326960612268
Rua Pedro Zagonel. 1540 - Novo Mundo,170040,-25.489106419454,-49.310148542328
Rua Conselheiro Laurindo. 341 - Centro,110153,-25.431282639826,-49.264389456457
Rua Benedito Pedro Donders. 476 - Cidade Industrial,170725,-25.529424212072,-49.338523958611
Terminal Campina do Siqueira - 801 - Campina do Siqueira / Batel,104507,-25.435926409936,-49.307036395118
Rua das Carmelitas. 2161 - Hauer,140193,-25.49205,-49.23523
Rua Dr. Laurindo Abelardo de Brito. 55 - Boqueirão,140341,-25.505754264759,-49.219838892031
Rua Raul Pompéia. 1265 - Cidade Industrial,180447,-25.480135475501,-49.342258007473
Rua Virgínia Dalabona. 499 - Orleans,190291,-25.429551890078,-49.357026250309
Alameda Dr. Carlos de Carvalho. 32 - Centro,110105,-25.431296247767,-49.275700669975
Rua Rodolpho Hatschbach. 962 - Cidade Industrial,170331,-25.54045,-49.32539
Rua Noel Rosa. 1-89 - Bigorrilho,190208,-25.426215134947,-49.299802186508
Av. Mal. Mascarenhas de Moraes. 2120 - Atuba,130926,-25.387247985347,-49.210053266233
Rua José Alexandrino. 30 - Mossunguê,181026,-25.443819575568,-49.321492016315
Terminal Fazendinha - 611 - Fazendinha / Portão,105310,-25.477253097568,-49.327630961972
Rua Nicola Pellanda. 678 - Pinheirinho,160079,-25.535055173536,-49.295786642623
Rua Domingos Gulin. 345 - Butiatuvinha,190755,-25.389404547521,-49.3442209255
R. Des. Cid. Campelo. 4727 - Cidade Industrial,180503,-25.508979161107,-49.335957218551
R. Tapajós. 607 - Mercês,110039,-25.417200592005,-49.280558658896
Rua Laudelino Ferreira Lopes. 1352 - Novo Mundo,170183,-25.50445,-49.30465
Rua José Veríssimo. 822 - Bairro Alto,130589,-25.425167374296,-49.206188203043
Rua La Salle. 321 - Pinheirinho,160359,-25.534127309077,-49.292735041327
R. Myltho Anselmo da Silva. 791 - Mercês,110136,-25.42014997174,-49.283414635582
Rua Wiegando Olsen - Cidade Industrial,170067,-25.53798,-49.31388
Rua Alberto Foloni. 607 - Juveve,120981,-25.409996996641,-49.264424325174
Rua Estados Unidos. 701 - Bacacheri,130064,-25.406152399191,-49.241617317791
R. Campína da Lagoa. 667 - Sítio Cercado,160780,-25.533399761284,-49.253292158246
Rua João Kania. 500 - Santa Candida,120578,-25.37072208053,-49.245333447392
R. Cap. Leônidas Marques. 800 - Uberaba,140305,-25.47209518786,-49.216975942285
Rua Isaltino Dias Ferraz. 96 - Cidade Industrial,180231,-25.452662389511,-49.358092428392
Rua Alfred Nobel. 392 - Cidade Industrial,170169,-25.519611092006,-49.3332051534
Rua Eduardo Sprada. 3958 - Campo Comprido,180228,-25.444228776465,-49.344030947632
Rua Professor Algacir Munhoz Mader. 638 - Cidade Industrial,170295,-25.494963951,-49.319327379132
Rua Minas Gerais. 333 - Guaíra,150658,-25.464662228784,-49.27384290213
Terminal Santa Felicidade - 913 - Butiatuvinha,106008,-25.401231347516,-49.329875130584
Rua Rosa Leonardi. 33 - Campo Comprido,180290,-25.474236211181,-49.331175969477
Rua Senador Salgado Filho. 3542 - Uberaba,140054,-25.47485,-49.22985
Av. Sen. Salgado Filho. 4761 - Uberaba,140318,-25.483873681296,-49.223441370535
Rua México. 1455 - Bacacheri,130650,-25.410531746735,-49.23596594841
Rua Bôrtolo Gusso. 450 - Capão Raso,150189,-25.498923354192,-49.286123936697
Avenida Vicente Machado. 873 - Centro,180251,-25.436563150213,-49.285132319874
Rua Aviador Armin Buhrer. 335 - Uberaba,140764,-25.493370970043,-49.210829595225
Rua Desembargador Antonio de Paula. 3154 - Boqueirão,150421,-25.515996327471,-49.247282400292
Rua Cristiano Strobel. 2600 - Xaxim,150419,-25.516658648397,-49.249958805146
Rua Faustino Raimundo Pellanda. 450 - Tatuquara,160351,-25.554184532182,-49.29533946628
Rua Domingos Strapasson. 2 - Santa Felicidade,190241,-25.401274959875,-49.33459581845
Rua Brasílio Cuman. 830 - São Braz,190260,-25.408739767624,-49.357684906295
Rua José Maria Pinheiro Lima. 271 - Xaxim,150473,-25.503727001953,-49.276476093254
Terminal Pinheirinho - 630 - Vitória Régia,105728,-25.512547896653,-49.295134839287
Rua Francisco Castellano. 186 -Jardim das Américas,140580,-25.472101258767,-49.223410667128
Rua Manoel Celestino Boaventura. 401 - São Braz,190059,-25.41352,-49.35458
Rua Coronel Domingos Soares. 882 - Bairro Alto,130326,-25.420206138682,-49.207906157917
Rua Benedito Mário da Silva. 153 - Cajuru,140378,-25.466740567347,-49.195974071654
Av. Manoel Ribas. 898 - Mercês,110034,-25.422197325377,-49.288070641699
Rua Antônio Escorsin. 3269 - Santa Felicidade,190267,-25.418378327315,-49.361252070612
R. Paul Garfunkel. 3532-3604 - Cidade Industrial,171023,-25.53897077383,-49.334983691685
Rua Baltazar Carrasco dos Reis. 501 - Rebouças,140185,-25.444061211024,-49.253717463789
Rua Hilda Amaral Visinoni. 87 - Alto Boqueirão,160134,-25.542528858909,-49.245945976686
Rua Nicarágua. 547 - Bacacheri,130012,-25.401251541831,-49.241950728836
Rua José Bajerski. 1870 - Abranches,120571,-25.35518,-49.27241
R. Alm. Tamandaré. 1202 - Juvevê,130239,-25.421678616348,-49.254575830689
Rua Nicola Pellanda. 8459 - Umbará,160289,-25.595688300935,-49.27758592481
Rua Léon Tolstói. 110 - Lindóia,150676,-25.476246415202,-49.268913001961
Rua João Miqueletto. 75 - Alto Boqueirão,160173,-25.5463,-49.24087
Rua Alcíno Guanabara. 1237 - Hauer,150203,-25.48322,-49.25275
Rua Conselheiro Laurindo. 987- Centro,110148,-25.436399081094,-49.26186415667
Rua Arnaldo Pisseti. 121- Bairro Alto,130354,-25.41728,-49.21294
Rua Prof. Iolanda Romeu. 1 - Passaúna - Campo Magro - PR,660098,-25.385011360201,-49.361746938175
Rua Cascavel. 960 - Boqueirão,150786,-25.50875,-49.24907
Terminal Portão - 216 - Cabral / Portão,105806,-25.476126582545,-49.292362214273
Rua Carmelina Cavassim. 1348 - Barreirinha,120410,-25.366707279678,-49.264528931326
Terminal Campo Comprido - 821 - Fernão Dias,104608,-25.441711798865,-49.346667171793
Rua Domingos Antônio Moro. 93 - Pilarzinho,120329,-25.385005460591,-49.284676355819
Rua Justo Manfron. 1354 - Santa Felicidade,190656,-25.373065774223,-49.319644568419
Terminal Portão - 050 - Interbairros V,105804,-25.476431678975,-49.292254925912
Rua Brigadeiro Franco. 3498 - Rebouças,150717,-25.450716175308,-49.272117912769
Avenida Silva Jardim. 7075 - Rebouças,180891,-25.449965644802,-49.294557602353
Rua Tibagi. 776 - Centro,110408,-25.433502662412,-49.262257100291
Marginal Rodovia BR- 277. 1530 - Santo Inácio,190003,-25.430515466075,-49.329654519014
Rua Radialista Souza Moreno. 247 - Osternack,160773,-25.555817419375,-49.267266996365
Av. Juscelino Kubitschek de Oliveira. 12453 - Cidade Industrial,170062,-25.532393556201,-49.320616473541
Rua Dante Alighieri. 25 - Jardim Botanico,140923,-25.442384661808,-49.243362278885
Rua Alferes Ângelo Sampaio. 2472 - Bigorrilho,180997,-25.433279931945,-49.289474487305
Rua Castro. 699 - Água Verde,150692,-25.459797256162,-49.279503001254
Rua Doutor Gonzaga de Campos. 421 - Uberaba,140830,-25.476138397162,-49.232625483284
Rua Artur Martins Franco. 1641 - Cidade Industrial,180158,-25.495697518994,-49.335190386719
Rua Isaac Guelmann. 4547 - Novo Mundo,150680,-25.485401736775,-49.296541095919
Rua Alfredo José Pinto. 683 - Fazendinha,180620,-25.474504868527,-49.325140515201
Rua Edmundo Saporski. 331 - Mercês,190327,-25.423874822425,-49.298865059147
Rua Bento Azambuja. 1 - Jardim Botanico,140925,-25.440384005192,-49.243086011356
Rua Professor Elevir Dionysio. 242 - Fazendinha,180826,-25.476922337499,-49.316248626656
Rua José Casagrande 825 - Vista Alegre,190530,-25.404739690081,-49.303015948481
Rua Deputado Nilson Ribas. 213 - Seminário,180823,-25.441509128645,-49.313886941618
Rua Desembargador Antonio de Paula. 2410 - Boqueirão,150424,-25.5133107811,-49.240487836122
Rua João Antônio Prosdócimo. 3 - Uberaba,140670,-25.476282484205,-49.221354083365
Av. Vereador Toaldo Túlio. 1362- São Braz,190249,-25.408806393465,-49.342162789053
R. Mateus Leme. 4360 - São Lourenço,120513,-25.388946629633,-49.26759396781
Rua Geraldo Micheletto Pellanda. 190 - Osternack,160195,-25.55492,-49.26325
Rua Eduardo Pinto da Rocha. 53 - Alto Boqueirão,160202,-25.53178989363,-49.244141754406
Rua Eunice Betini Bartoszeck. 720 - Uberaba,140084,-25.487680996658,-49.204186705523
Terminal Boa Vista - 222 - Vila Esperança,104205,-25.393203307563,-49.241172069941
Rua Ivo Leão. 530 - Alto da Glória,120645,-25.417228638685,-49.265875400251
